category_path,prices,stock,active,variants,tags,avg_rating,images,legacy
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 158.43, ""vat_rate"": 19}]","{""total"": 192, ""reserved"": 1, ""warehouses"": {""WARSAW"": 96, ""NY"": 96}}",1,"[{""sku"": ""BET-0043-0"", ""color"": ""Green"", ""size"": ""S"", ""stock"": 63}, {""sku"": ""BET-0043-1"", ""color"": ""Grey"", ""size"": ""M"", ""stock"": 34}]","[""tops"", ""Tops"", ""TOPS"", ""fashion""]",4.76,"[""https://beta-fashion.com/images/product-43-1.jpg"", ""https://beta-fashion.com/images/product-43-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 237.79, ""vat_rate"": 0}]","{""total"": 143, ""reserved"": 26, ""warehouses"": {""WARSAW"": 71, ""NY"": 72}}",1,"[{""sku"": ""BET-0044-0"", ""color"": ""Grey"", ""size"": ""XXL"", ""stock"": 61}, {""sku"": ""BET-0044-1"", ""color"": ""Navy"", ""size"": ""L"", ""stock"": 3}]","[""caps"", ""Caps"", ""CAPS"", ""sale""]",3.44,"[""https://beta-fashion.com/images/product-44-1.jpg"", ""https://beta-fashion.com/images/product-44-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 151.67, ""vat_rate"": 19}]","{""total"": 303, ""reserved"": 67, ""warehouses"": {""WARSAW"": 151, ""NY"": 152}}",1,"[{""sku"": ""BET-0045-0"", ""color"": ""Brown"", ""size"": ""XXL"", ""stock"": 71}, {""sku"": ""BET-0045-1"", ""color"": ""Green"", ""size"": ""M"", ""stock"": 90}]","[""tops"", ""Tops"", ""TOPS"", ""casual""]",3.61,"[""https://beta-fashion.com/images/product-45-1.jpg"", ""https://beta-fashion.com/images/product-45-2.jpg""]",1
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 60.26, ""vat_rate"": 0}]","{""total"": 400, ""reserved"": 68, ""warehouses"": {""WARSAW"": 200, ""NY"": 200}}",0,"[{""sku"": ""BET-0046-0"", ""color"": ""Blue"", ""size"": ""S"", ""stock"": 28}, {""sku"": ""BET-0046-1"", ""color"": ""Navy"", ""size"": ""M"", ""stock"": 93}, {""sku"": ""BET-0046-2"", ""color"": ""Red"", ""size"": ""XS"", ""stock"": 25}]","[""tops"", ""Tops"", ""TOPS"", ""fashion""]",3.72,"[""https://beta-fashion.com/images/product-46-1.jpg"", ""https://beta-fashion.com/images/product-46-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 140.52, ""vat_rate"": 19}]","{""total"": 43, ""reserved"": 0, ""warehouses"": {""WARSAW"": 21, ""NY"": 22}}",1,"[{""sku"": ""BET-0047-0"", ""color"": ""Red"", ""size"": ""XXL"", ""stock"": 17}, {""sku"": ""BET-0047-1"", ""color"": ""Navy"", ""size"": ""XS"", ""stock"": 2}, {""sku"": ""BET-0047-2"", ""color"": ""Red"", ""size"": ""L"", ""stock"": 62}]","[""caps"", ""Caps"", ""CAPS"", ""casual""]",3.37,"[""https://beta-fashion.com/images/product-47-1.jpg"", ""https://beta-fashion.com/images/product-47-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""DE"", ""currency"": ""PLN"", ""amount"": 41.81, ""vat_rate"": 0}]","{""total"": 225, ""reserved"": 31, ""warehouses"": {""WARSAW"": 112, ""NY"": 113}}",0,"[{""sku"": ""BET-0048-0"", ""color"": ""Black"", ""size"": ""S"", ""stock"": 20}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""fashion""]",4.99,"[""https://beta-fashion.com/images/product-48-1.jpg"", ""https://beta-fashion.com/images/product-48-2.jpg""]",0
"[""Clothing"", ""Women"", ""Dresses""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 155.09, ""vat_rate"": 23}]","{""total"": 135, ""reserved"": 33, ""warehouses"": {""WARSAW"": 67, ""NY"": 68}}",0,"[{""sku"": ""BET-0049-0"", ""color"": ""Navy"", ""size"": ""L"", ""stock"": 39}, {""sku"": ""BET-0049-1"", ""color"": ""Brown"", ""size"": ""M"", ""stock"": 73}]","[""dresses"", ""Dresses"", ""DRESSES"", ""sale""]",4.9,"[""https://beta-fashion.com/images/product-49-1.jpg"", ""https://beta-fashion.com/images/product-49-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""PL"", ""currency"": ""PLN"", ""amount"": 170.2, ""vat_rate"": 0}]","{""total"": 142, ""reserved"": 11, ""warehouses"": {""WARSAW"": 71, ""NY"": 71}}",1,"[{""sku"": ""BET-0050-0"", ""color"": ""White"", ""size"": ""S"", ""stock"": 1}, {""sku"": ""BET-0050-1"", ""color"": ""Brown"", ""size"": ""L"", ""stock"": 89}, {""sku"": ""BET-0050-2"", ""color"": ""Navy"", ""size"": ""M"", ""stock"": 5}]","[""tops"", ""Tops"", ""TOPS"", ""new""]",4.41,"[""https://beta-fashion.com/images/product-50-1.jpg"", ""https://beta-fashion.com/images/product-50-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 69.85, ""vat_rate"": 19}]","{""total"": 423, ""reserved"": 80, ""warehouses"": {""WARSAW"": 211, ""NY"": 212}}",0,"[{""sku"": ""BET-0051-0"", ""color"": ""Grey"", ""size"": ""L"", ""stock"": 15}, {""sku"": ""BET-0051-1"", ""color"": ""Grey"", ""size"": ""XXL"", ""stock"": 20}, {""sku"": ""BET-0051-2"", ""color"": ""Red"", ""size"": ""S"", ""stock"": 10}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""sale""]",4.59,"[""https://beta-fashion.com/images/product-51-1.jpg"", ""https://beta-fashion.com/images/product-51-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""FR"", ""currency"": ""USD"", ""amount"": 125.14, ""vat_rate"": 19}]","{""total"": 378, ""reserved"": 51, ""warehouses"": {""WARSAW"": 189, ""NY"": 189}}",1,"[{""sku"": ""BET-0052-0"", ""color"": ""Navy"", ""size"": ""L"", ""stock"": 11}, {""sku"": ""BET-0052-1"", ""color"": ""Black"", ""size"": ""L"", ""stock"": 95}]","[""caps"", ""Caps"", ""CAPS"", ""fashion""]",3.05,"[""https://beta-fashion.com/images/product-52-1.jpg"", ""https://beta-fashion.com/images/product-52-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 208.03, ""vat_rate"": 23}]","{""total"": 40, ""reserved"": 2, ""warehouses"": {""WARSAW"": 20, ""NY"": 20}}",1,"[{""sku"": ""BET-0053-0"", ""color"": ""Navy"", ""size"": ""M"", ""stock"": 24}, {""sku"": ""BET-0053-1"", ""color"": ""Brown"", ""size"": ""XXL"", ""stock"": 63}]","[""tops"", ""Tops"", ""TOPS"", ""sale""]",3.7,"[""https://beta-fashion.com/images/product-53-1.jpg"", ""https://beta-fashion.com/images/product-53-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 39.58, ""vat_rate"": 0}]","{""total"": 188, ""reserved"": 26, ""warehouses"": {""WARSAW"": 94, ""NY"": 94}}",1,"[{""sku"": ""BET-0054-0"", ""color"": ""Navy"", ""size"": ""M"", ""stock"": 85}, {""sku"": ""BET-0054-1"", ""color"": ""Brown"", ""size"": ""XL"", ""stock"": 5}, {""sku"": ""BET-0054-2"", ""color"": ""Navy"", ""size"": ""XS"", ""stock"": 41}]","[""jeans"", ""Jeans"", ""JEANS"", ""fashion""]",3.23,"[""https://beta-fashion.com/images/product-54-1.jpg"", ""https://beta-fashion.com/images/product-54-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 219.3, ""vat_rate"": 19}]","{""total"": 231, ""reserved"": 3, ""warehouses"": {""WARSAW"": 115, ""NY"": 116}}",1,"[{""sku"": ""BET-0055-0"", ""color"": ""Green"", ""size"": ""XL"", ""stock"": 97}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""casual""]",4.52,"[""https://beta-fashion.com/images/product-55-1.jpg"", ""https://beta-fashion.com/images/product-55-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 45.79, ""vat_rate"": 19}]","{""total"": 244, ""reserved"": 56, ""warehouses"": {""WARSAW"": 122, ""NY"": 122}}",0,"[{""sku"": ""BET-0056-0"", ""color"": ""Navy"", ""size"": ""XS"", ""stock"": 4}, {""sku"": ""BET-0056-1"", ""color"": ""Grey"", ""size"": ""XXL"", ""stock"": 21}, {""sku"": ""BET-0056-2"", ""color"": ""Red"", ""size"": ""XL"", ""stock"": 2}]","[""tops"", ""Tops"", ""TOPS"", ""casual""]",3.45,"[""https://beta-fashion.com/images/product-56-1.jpg"", ""https://beta-fashion.com/images/product-56-2.jpg""]",0
"[""Clothing"", ""Women"", ""Dresses""]","[{""country"": ""FR"", ""currency"": ""USD"", ""amount"": 167.21, ""vat_rate"": 0}]","{""total"": 275, ""reserved"": 37, ""warehouses"": {""WARSAW"": 137, ""NY"": 138}}",0,"[{""sku"": ""BET-0057-0"", ""color"": ""Red"", ""size"": ""L"", ""stock"": 62}, {""sku"": ""BET-0057-1"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 59}, {""sku"": ""BET-0057-2"", ""color"": ""Blue"", ""size"": ""L"", ""stock"": 25}]","[""dresses"", ""Dresses"", ""DRESSES"", ""new""]",3.55,"[""https://beta-fashion.com/images/product-57-1.jpg"", ""https://beta-fashion.com/images/product-57-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 77.79, ""vat_rate"": 0}]","{""total"": 164, ""reserved"": 19, ""warehouses"": {""WARSAW"": 82, ""NY"": 82}}",0,"[{""sku"": ""BET-0058-0"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 58}, {""sku"": ""BET-0058-1"", ""color"": ""Navy"", ""size"": ""M"", ""stock"": 43}, {""sku"": ""BET-0058-2"", ""color"": ""Brown"", ""size"": ""L"", ""stock"": 42}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""new""]",4.14,"[""https://beta-fashion.com/images/product-58-1.jpg"", ""https://beta-fashion.com/images/product-58-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""FR"", ""currency"": ""USD"", ""amount"": 89.77, ""vat_rate"": 19}]","{""total"": 381, ""reserved"": 48, ""warehouses"": {""WARSAW"": 190, ""NY"": 191}}",0,"[{""sku"": ""BET-0059-0"", ""color"": ""Blue"", ""size"": ""L"", ""stock"": 5}, {""sku"": ""BET-0059-1"", ""color"": ""Blue"", ""size"": ""XL"", ""stock"": 76}]","[""tops"", ""Tops"", ""TOPS"", ""fashion""]",4.75,"[""https://beta-fashion.com/images/product-59-1.jpg"", ""https://beta-fashion.com/images/product-59-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 228.95, ""vat_rate"": 0}]","{""total"": 389, ""reserved"": 18, ""warehouses"": {""WARSAW"": 194, ""NY"": 195}}",0,"[{""sku"": ""BET-0060-0"", ""color"": ""Blue"", ""size"": ""XS"", ""stock"": 61}, {""sku"": ""BET-0060-1"", ""color"": ""Red"", ""size"": ""M"", ""stock"": 80}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""casual""]",4.7,"[""https://beta-fashion.com/images/product-60-1.jpg"", ""https://beta-fashion.com/images/product-60-2.jpg""]",0
"[""Clothing"", ""Unisex"", ""Sneakers""]","[{""country"": ""FR"", ""currency"": ""PLN"", ""amount"": 162.3, ""vat_rate"": 19}]","{""total"": 466, ""reserved"": 69, ""warehouses"": {""WARSAW"": 233, ""NY"": 233}}",0,"[{""sku"": ""BET-0061-0"", ""color"": ""White"", ""size"": ""S"", ""stock"": 81}]","[""sneakers"", ""Sneakers"", ""SNEAKERS"", ""fashion""]",4.49,"[""https://beta-fashion.com/images/product-61-1.jpg"", ""https://beta-fashion.com/images/product-61-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 180.41, ""vat_rate"": 0}]","{""total"": 247, ""reserved"": 10, ""warehouses"": {""WARSAW"": 123, ""NY"": 124}}",0,"[{""sku"": ""BET-0062-0"", ""color"": ""Red"", ""size"": ""XS"", ""stock"": 6}, {""sku"": ""BET-0062-1"", ""color"": ""Green"", ""size"": ""XS"", ""stock"": 38}, {""sku"": ""BET-0062-2"", ""color"": ""Green"", ""size"": ""M"", ""stock"": 56}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""new""]",4.06,"[""https://beta-fashion.com/images/product-62-1.jpg"", ""https://beta-fashion.com/images/product-62-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 33.56, ""vat_rate"": 19}]","{""total"": 337, ""reserved"": 30, ""warehouses"": {""WARSAW"": 168, ""NY"": 169}}",1,"[{""sku"": ""BET-0063-0"", ""color"": ""Blue"", ""size"": ""S"", ""stock"": 60}, {""sku"": ""BET-0063-1"", ""color"": ""Red"", ""size"": ""L"", ""stock"": 33}]","[""jackets"", ""Jackets"", ""JACKETS"", ""sale""]",4.8,"[""https://beta-fashion.com/images/product-63-1.jpg"", ""https://beta-fashion.com/images/product-63-2.jpg""]",1
"[""Clothing"", ""Unisex"", ""Sneakers""]","[{""country"": ""PL"", ""currency"": ""USD"", ""amount"": 118.81, ""vat_rate"": 19}]","{""total"": 320, ""reserved"": 38, ""warehouses"": {""WARSAW"": 160, ""NY"": 160}}",1,"[{""sku"": ""BET-0064-0"", ""color"": ""Brown"", ""size"": ""XXL"", ""stock"": 33}, {""sku"": ""BET-0064-1"", ""color"": ""Navy"", ""size"": ""M"", ""stock"": 26}, {""sku"": ""BET-0064-2"", ""color"": ""Brown"", ""size"": ""L"", ""stock"": 14}]","[""sneakers"", ""Sneakers"", ""SNEAKERS"", ""new""]",4.14,"[""https://beta-fashion.com/images/product-64-1.jpg"", ""https://beta-fashion.com/images/product-64-2.jpg""]",0
"[""Clothing"", ""Accessories"", ""Caps""]","[{""country"": ""DE"", ""currency"": ""USD"", ""amount"": 244.82, ""vat_rate"": 23}]","{""total"": 222, ""reserved"": 17, ""warehouses"": {""WARSAW"": 111, ""NY"": 111}}",1,"[{""sku"": ""BET-0065-0"", ""color"": ""Black"", ""size"": ""XL"", ""stock"": 96}]","[""caps"", ""Caps"", ""CAPS"", ""casual""]",4.55,"[""https://beta-fashion.com/images/product-65-1.jpg"", ""https://beta-fashion.com/images/product-65-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""DE"", ""currency"": ""USD"", ""amount"": 164.61, ""vat_rate"": 23}]","{""total"": 148, ""reserved"": 8, ""warehouses"": {""WARSAW"": 74, ""NY"": 74}}",0,"[{""sku"": ""BET-0066-0"", ""color"": ""White"", ""size"": ""XXL"", ""stock"": 83}, {""sku"": ""BET-0066-1"", ""color"": ""Black"", ""size"": ""M"", ""stock"": 57}, {""sku"": ""BET-0066-2"", ""color"": ""Black"", ""size"": ""XL"", ""stock"": 47}]","[""tops"", ""Tops"", ""TOPS"", ""new""]",4.82,"[""https://beta-fashion.com/images/product-66-1.jpg"", ""https://beta-fashion.com/images/product-66-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""FR"", ""currency"": ""USD"", ""amount"": 62.19, ""vat_rate"": 23}]","{""total"": 468, ""reserved"": 46, ""warehouses"": {""WARSAW"": 234, ""NY"": 234}}",0,"[{""sku"": ""BET-0067-0"", ""color"": ""Red"", ""size"": ""S"", ""stock"": 33}, {""sku"": ""BET-0067-1"", ""color"": ""Navy"", ""size"": ""M"", ""stock"": 96}, {""sku"": ""BET-0067-2"", ""color"": ""Green"", ""size"": ""XS"", ""stock"": 60}]","[""jeans"", ""Jeans"", ""JEANS"", ""sale""]",4.51,"[""https://beta-fashion.com/images/product-67-1.jpg"", ""https://beta-fashion.com/images/product-67-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""FR"", ""currency"": ""EUR"", ""amount"": 100.96, ""vat_rate"": 19}]","{""total"": 27, ""reserved"": 2, ""warehouses"": {""WARSAW"": 13, ""NY"": 14}}",1,"[{""sku"": ""BET-0068-0"", ""color"": ""White"", ""size"": ""L"", ""stock"": 48}, {""sku"": ""BET-0068-1"", ""color"": ""Red"", ""size"": ""XL"", ""stock"": 49}, {""sku"": ""BET-0068-2"", ""color"": ""Green"", ""size"": ""XS"", ""stock"": 87}]","[""tops"", ""Tops"", ""TOPS"", ""new""]",3.05,"[""https://beta-fashion.com/images/product-68-1.jpg"", ""https://beta-fashion.com/images/product-68-2.jpg""]",0
"[""Clothing"", ""Unisex"", ""Sneakers""]","[{""country"": ""DE"", ""currency"": ""EUR"", ""amount"": 67.02, ""vat_rate"": 0}]","{""total"": 345, ""reserved"": 59, ""warehouses"": {""WARSAW"": 172, ""NY"": 173}}",0,"[{""sku"": ""BET-0069-0"", ""color"": ""Red"", ""size"": ""XXL"", ""stock"": 53}, {""sku"": ""BET-0069-1"", ""color"": ""White"", ""size"": ""S"", ""stock"": 6}, {""sku"": ""BET-0069-2"", ""color"": ""Black"", ""size"": ""M"", ""stock"": 64}]","[""sneakers"", ""Sneakers"", ""SNEAKERS"", ""sale""]",3.47,"[""https://beta-fashion.com/images/product-69-1.jpg"", ""https://beta-fashion.com/images/product-69-2.jpg""]",0
"[""Clothing"", ""Unisex"", ""Sneakers""]","[{""country"": ""PL"", ""currency"": ""PLN"", ""amount"": 121.61, ""vat_rate"": 23}]","{""total"": 400, ""reserved"": 69, ""warehouses"": {""WARSAW"": 200, ""NY"": 200}}",1,"[{""sku"": ""BET-0070-0"", ""color"": ""Blue"", ""size"": ""L"", ""stock"": 84}, {""sku"": ""BET-0070-1"", ""color"": ""White"", ""size"": ""L"", ""stock"": 79}]","[""sneakers"", ""Sneakers"", ""SNEAKERS"", ""casual""]",3.07,"[""https://beta-fashion.com/images/product-70-1.jpg"", ""https://beta-fashion.com/images/product-70-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jeans""]","[{""country"": ""PL"", ""currency"": ""PLN"", ""amount"": 119.5, ""vat_rate"": 0}]","{""total"": 457, ""reserved"": 46, ""warehouses"": {""WARSAW"": 228, ""NY"": 229}}",0,"[{""sku"": ""BET-0071-0"", ""color"": ""Green"", ""size"": ""XL"", ""stock"": 83}]","[""jeans"", ""Jeans"", ""JEANS"", ""fashion""]",3.8,"[""https://beta-fashion.com/images/product-71-1.jpg"", ""https://beta-fashion.com/images/product-71-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""US"", ""currency"": ""PLN"", ""amount"": 36.54, ""vat_rate"": 0}]","{""total"": 348, ""reserved"": 76, ""warehouses"": {""WARSAW"": 174, ""NY"": 174}}",0,"[{""sku"": ""BET-0072-0"", ""color"": ""Black"", ""size"": ""M"", ""stock"": 32}]","[""tops"", ""Tops"", ""TOPS"", ""new""]",3.14,"[""https://beta-fashion.com/images/product-72-1.jpg"", ""https://beta-fashion.com/images/product-72-2.jpg""]",0
"[""Clothing"", ""Unisex"", ""Sneakers""]","[{""country"": ""PL"", ""currency"": ""EUR"", ""amount"": 65.75, ""vat_rate"": 0}]","{""total"": 188, ""reserved"": 9, ""warehouses"": {""WARSAW"": 94, ""NY"": 94}}",0,"[{""sku"": ""BET-0073-0"", ""color"": ""Black"", ""size"": ""M"", ""stock"": 19}, {""sku"": ""BET-0073-1"", ""color"": ""Blue"", ""size"": ""XL"", ""stock"": 33}, {""sku"": ""BET-0073-2"", ""color"": ""Blue"", ""size"": ""XS"", ""stock"": 85}]","[""sneakers"", ""Sneakers"", ""SNEAKERS"", ""sale""]",3.03,"[""https://beta-fashion.com/images/product-73-1.jpg"", ""https://beta-fashion.com/images/product-73-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""DE"", ""currency"": ""USD"", ""amount"": 55.95, ""vat_rate"": 0}]","{""total"": 84, ""reserved"": 13, ""warehouses"": {""WARSAW"": 42, ""NY"": 42}}",1,"[{""sku"": ""BET-0074-0"", ""color"": ""White"", ""size"": ""XXL"", ""stock"": 9}, {""sku"": ""BET-0074-1"", ""color"": ""Navy"", ""size"": ""L"", ""stock"": 100}, {""sku"": ""BET-0074-2"", ""color"": ""Green"", ""size"": ""XL"", ""stock"": 76}]","[""tops"", ""Tops"", ""TOPS"", ""sale""]",4.01,"[""https://beta-fashion.com/images/product-74-1.jpg"", ""https://beta-fashion.com/images/product-74-2.jpg""]",0
"[""Clothing"", ""Men"", ""Hoodies""]","[{""country"": ""DE"", ""currency"": ""PLN"", ""amount"": 166.19, ""vat_rate"": 0}]","{""total"": 51, ""reserved"": 7, ""warehouses"": {""WARSAW"": 25, ""NY"": 26}}",0,"[{""sku"": ""BET-0075-0"", ""color"": ""Brown"", ""size"": ""XXL"", ""stock"": 14}, {""sku"": ""BET-0075-1"", ""color"": ""Navy"", ""size"": ""XXL"", ""stock"": 57}]","[""hoodies"", ""Hoodies"", ""HOODIES"", ""sale""]",3.64,"[""https://beta-fashion.com/images/product-75-1.jpg"", ""https://beta-fashion.com/images/product-75-2.jpg""]",0
"[""Clothing"", ""Men"", ""Jackets""]","[{""country"": ""US"", ""currency"": ""USD"", ""amount"": 79.63, ""vat_rate"": 23}]","{""total"": 319, ""reserved"": 70, ""warehouses"": {""WARSAW"": 159, ""NY"": 160}}",0,"[{""sku"": ""BET-0076-0"", ""color"": ""Green"", ""size"": ""L"", ""stock"": 77}, {""sku"": ""BET-0076-1"", ""color"": ""Red"", ""size"": ""L"", ""stock"": 65}, {""sku"": ""BET-0076-2"", ""color"": ""Brown"", ""size"": ""XS"", ""stock"": 90}]","[""jackets"", ""Jackets"", ""JACKETS"", ""sale""]",3.86,"[""https://beta-fashion.com/images/product-76-1.jpg"", ""https://beta-fashion.com/images/product-76-2.jpg""]",0
"[""Clothing"", ""Women"", ""Tops""]","[{""country"": ""FR"", ""currency"": ""PLN"", ""amount"": 209.44, ""vat_rate"": 19}]","{""total"": 232, ""reserved"": 46, ""warehouses"": {""WARSAW"": 116, ""NY"": 116}}",1,"[{""sku"": ""BET-0077-0"", ""color"": ""Green"", ""size"": ""L"", ""stock"": 41}]","[""tops"", ""Tops"", ""TOPS"", ""fashion""]",4.91,"[""https://beta-fashion.com/images/product-77-1.jpg"", ""https://beta-fashion.com/images/product-77-2.jpg""]",0
"[""Clothing"", ""Kids"", ""T-Shirts""]","[{""country"": ""US"", ""currency"": ""USD"", ""amount"": 210.47, ""vat_rate"": 0}]","{""total"": 241, ""reserved"": 6, ""warehouses"": {""WARSAW"": 120, ""NY"": 121}}",1,"[{""sku"": ""BET-0078-0"", ""color"": ""Green"", ""size"": ""S"", ""stock"": 72}, {""sku"": ""BET-0078-1"", ""color"": ""Black"", ""size"": ""XL"", ""stock"": 72}, {""sku"": ""BET-0078-2"", ""color"": ""Green"", ""size"": ""XXL"", ""stock"": 16}]","[""t-shirts"", ""T-shirts"", ""T-SHIRTS"", ""casual""]",4.75,"[""https://beta-fashion.com/images/product-78-1.jpg"", ""https://beta-fashion.com/images/product-78-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""US"", ""currency"": ""PLN"", ""amount"": 156.1, ""vat_rate"": 19}]","{""total"": 73, ""reserved"": 18, ""warehouses"": {""WARSAW"": 36, ""NY"": 37}}",1,"[{""sku"": ""BET-0079-0"", ""color"": ""Grey"", ""size"": ""S"", ""stock"": 85}, {""sku"": ""BET-0079-1"", ""color"": ""Navy"", ""size"": ""S"", ""stock"": 14}, {""sku"": ""BET-0079-2"", ""color"": ""Green"", ""size"": ""XL"", ""stock"": 48}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""sale""]",4.15,"[""https://beta-fashion.com/images/product-79-1.jpg"", ""https://beta-fashion.com/images/product-79-2.jpg""]",0
"[""Clothing"", ""Women"", ""Sweaters""]","[{""country"": ""US"", ""currency"": ""EUR"", ""amount"": 233.33, ""vat_rate"": 23}]","{""total"": 156, ""reserved"": 1, ""warehouses"": {""WARSAW"": 78, ""NY"": 78}}",1,"[{""sku"": ""BET-0080-0"", ""color"": ""Red"", ""size"": ""XXL"", ""stock"": 98}]","[""sweaters"", ""Sweaters"", ""SWEATERS"", ""fashion""]",3.7,"[""https://beta-fashion.com/images/product-80-1.jpg"", ""https://beta-fashion.com/images/product-80-2.jpg""]",0
